Date,FIPS,Longitude,Latitude,CO_ppbv,NO_ppbv,NO2_ppbv,NOX_ppbv,SO2_ppbv,ALD2_ppbv,FORM_ppbv,pm25_daily_average,pm25_daily_average_stderr,ozone_daily_8hour_maximum,ozone_daily_8hour_maximum_stderr
2010/08/13,25017353700,-71.11248,42.37456,165.44041,3.71226,10.52158,14.23383,1.21365,0.64077,0.63546,5.37,2.1036,22.376,3.6405
2010/08/13,25017353700,-71.11248,42.37456,165.44041,3.71226,10.52158,14.23383,1.21365,0.64077,0.63546,5.37,2.1036,22.376,3.6405
2010/08/13,25017353700,-71.11248,42.37456,165.44041,3.71226,10.52158,14.23383,1.21365,0.64077,0.63546,5.37,2.1036,22.376,3.6405
2010/08/14,25017353700,-71.11248,42.37456,258.36398,7.35562,17.95491,25.31053,2.36151,0.87795,1.49275,7.779,1.8572,38.029,4.5389
2010/08/14,25017353700,-71.11248,42.37456,258.36398,7.35562,17.95491,25.31053,2.36151,0.87795,1.49275,7.779,1.8572,38.029,4.5389
2010/08/14,25017353700,-71.11248,42.37456,258.36398,7.35562,17.95491,25.31053,2.36151,0.87795,1.49275,7.779,1.8572,38.029,4.5389
2010/08/15,25017353700,-71.11248,42.37456,230.09489,3.02591,14.01397,17.03988,2.39537,0.8994700000000001,1.46895,7.141,1.0658,35.997,4.2514
2010/08/15,25017353700,-71.11248,42.37456,230.09489,3.02591,14.01397,17.03988,2.39537,0.8994700000000001,1.46895,7.141,1.0658,35.997,4.2514
2010/08/15,25017353700,-71.11248,42.37456,230.09489,3.02591,14.01397,17.03988,2.39537,0.8994700000000001,1.46895,7.141,1.0658,35.997,4.2514
2010/08/16,25017353700,-71.11248,42.37456,241.62735,6.9505,18.10332,25.05382,1.51154,0.79298,1.03298,8.899,1.9013,30.946,4.6317
2010/08/16,25017353700,-71.11248,42.37456,241.62735,6.9505,18.10332,25.05382,1.51154,0.79298,1.03298,8.899,1.9013,30.946,4.6317
2010/08/16,25017353700,-71.11248,42.37456,241.62735,6.9505,18.10332,25.05382,1.51154,0.79298,1.03298,8.899,1.9013,30.946,4.6317
2010/08/17,25017353700,-71.11248,42.37456,442.20001,15.91654,33.47848,49.39502,1.61974,1.91938,1.90709,13.117,2.9873,51.17100000000001,6.0601
2010/08/17,25017353700,-71.11248,42.37456,442.20001,15.91654,33.47848,49.39502,1.61974,1.91938,1.90709,13.117,2.9873,51.17100000000001,6.0601
2010/08/17,25017353700,-71.11248,42.37456,442.20001,15.91654,33.47848,49.39502,1.61974,1.91938,1.90709,13.117,2.9873,51.17100000000001,6.0601
2010/08/18,25017353700,-71.11248,42.37456,464.94382,22.59013,35.36243,57.95256,3.60899,2.22197,2.56068,11.537,1.5485,51.78100000000001,5.8226
2010/08/18,25017353700,-71.11248,42.37456,464.94382,22.59013,35.36243,57.95256,3.60899,2.22197,2.56068,11.537,1.5485,51.78100000000001,5.8226
2010/08/18,25017353700,-71.11248,42.37456,464.94382,22.59013,35.36243,57.95256,3.60899,2.22197,2.56068,11.537,1.5485,51.78100000000001,5.8226
2010/08/19,25017353700,-71.11248,42.37456,433.63364,15.748970000000002,31.94446,47.69343,3.65538,2.57092,3.37237,14.85,3.0729,60.94,6.4013
2010/08/19,25017353700,-71.11248,42.37456,433.63364,15.748970000000002,31.94446,47.69343,3.65538,2.57092,3.37237,14.85,3.0729,60.94,6.4013
2010/08/19,25017353700,-71.11248,42.37456,433.63364,15.748970000000002,31.94446,47.69343,3.65538,2.57092,3.37237,14.85,3.0729,60.94,6.4013
2010/08/20,25017353700,-71.11248,42.37456,294.97363,6.35101,23.72023,30.07125,2.3790400000000003,1.7034,2.4338,10.973,2.1308,45.499,5.6825
2010/08/20,25017353700,-71.11248,42.37456,294.97363,6.35101,23.72023,30.07125,2.3790400000000003,1.7034,2.4338,10.973,2.1308,45.499,5.6825
2010/08/20,25017353700,-71.11248,42.37456,294.97363,6.35101,23.72023,30.07125,2.3790400000000003,1.7034,2.4338,10.973,2.1308,45.499,5.6825
2010/08/21,25017353700,-71.11248,42.37456,282.14886,7.50174,21.9089,29.41064,2.42924,1.3566,1.86029,9.248,1.4202,38.596,5.1422
2010/08/21,25017353700,-71.11248,42.37456,282.14886,7.50174,21.9089,29.41064,2.42924,1.3566,1.86029,9.248,1.4202,38.596,5.1422
2010/08/21,25017353700,-71.11248,42.37456,282.14886,7.50174,21.9089,29.41064,2.42924,1.3566,1.86029,9.248,1.4202,38.596,5.1422
2010/08/22,25017353700,-71.11248,42.37456,328.06195,2.98886,23.16015,26.149,1.92868,1.21621,0.9623,7.622999999999998,1.7303,34.028,4.7385
2010/08/22,25017353700,-71.11248,42.37456,328.06195,2.98886,23.16015,26.149,1.92868,1.21621,0.9623,7.622999999999998,1.7303,34.028,4.7385
2010/08/22,25017353700,-71.11248,42.37456,328.06195,2.98886,23.16015,26.149,1.92868,1.21621,0.9623,7.622999999999998,1.7303,34.028,4.7385
2010/08/23,25017353700,-71.11248,42.37456,165.59871,1.40726,12.54663,13.9539,0.70244,0.4279199999999999,0.20873,7.134,2.2046,32.873000000000005,4.6708
2010/08/23,25017353700,-71.11248,42.37456,165.59871,1.40726,12.54663,13.9539,0.70244,0.4279199999999999,0.20873,7.134,2.2046,32.873000000000005,4.6708
2010/08/23,25017353700,-71.11248,42.37456,165.59871,1.40726,12.54663,13.9539,0.70244,0.4279199999999999,0.20873,7.134,2.2046,32.873000000000005,4.6708
2010/08/24,25017353700,-71.11248,42.37456,186.5542,4.59141,14.20471,18.79612,0.99719,0.35015,0.2252199999999999,4.953,1.0823,28.447,4.0412
2010/08/24,25017353700,-71.11248,42.37456,186.5542,4.59141,14.20471,18.79612,0.99719,0.35015,0.2252199999999999,4.953,1.0823,28.447,4.0412
2010/08/24,25017353700,-71.11248,42.37456,186.5542,4.59141,14.20471,18.79612,0.99719,0.35015,0.2252199999999999,4.953,1.0823,28.447,4.0412
2010/08/25,25017353700,-71.11248,42.37456,284.53918,14.18319,19.98012,34.16331,0.96037,0.35553,0.27723,4.709,1.4125,27.224,4.4174
2010/08/25,25017353700,-71.11248,42.37456,284.53918,14.18319,19.98012,34.16331,0.96037,0.35553,0.27723,4.709,1.4125,27.224,4.4174
2010/08/25,25017353700,-71.11248,42.37456,284.53918,14.18319,19.98012,34.16331,0.96037,0.35553,0.27723,4.709,1.4125,27.224,4.4174
2010/08/26,25017353700,-71.11248,42.37456,384.18622,24.94216,24.2835,49.22566,1.48156,1.1779,1.24684,6.832000000000002,1.7591,35.686,4.428999999999999
2010/08/26,25017353700,-71.11248,42.37456,384.18622,24.94216,24.2835,49.22566,1.48156,1.1779,1.24684,6.832000000000002,1.7591,35.686,4.428999999999999
2010/08/26,25017353700,-71.11248,42.37456,384.18622,24.94216,24.2835,49.22566,1.48156,1.1779,1.24684,6.832000000000002,1.7591,35.686,4.428999999999999
2010/08/27,25017353700,-71.11248,42.37456,295.33286,14.6711,17.87622,32.54732,2.27412,1.11692,1.68918,5.6110000000000015,1.1439,28.442,3.7316
2010/08/27,25017353700,-71.11248,42.37456,295.33286,14.6711,17.87622,32.54732,2.27412,1.11692,1.68918,5.6110000000000015,1.1439,28.442,3.7316
2010/08/27,25017353700,-71.11248,42.37456,295.33286,14.6711,17.87622,32.54732,2.27412,1.11692,1.68918,5.6110000000000015,1.1439,28.442,3.7316
2010/08/28,25017353700,-71.11248,42.37456,377.47458,17.90077,20.55362,38.45439,2.63156,1.48893,2.5445,10.16,2.2061,36.987,4.0167
2010/08/28,25017353700,-71.11248,42.37456,377.47458,17.90077,20.55362,38.45439,2.63156,1.48893,2.5445,10.16,2.2061,36.987,4.0167
2010/08/28,25017353700,-71.11248,42.37456,377.47458,17.90077,20.55362,38.45439,2.63156,1.48893,2.5445,10.16,2.2061,36.987,4.0167
2010/08/29,25017353700,-71.11248,42.37456,369.8449700000001,6.44821,23.00426,29.45248,2.8433,2.04015,3.37005,13.025,2.3151,52.778,5.1833
2010/08/29,25017353700,-71.11248,42.37456,369.8449700000001,6.44821,23.00426,29.45248,2.8433,2.04015,3.37005,13.025,2.3151,52.778,5.1833
2010/08/29,25017353700,-71.11248,42.37456,369.8449700000001,6.44821,23.00426,29.45248,2.8433,2.04015,3.37005,13.025,2.3151,52.778,5.1833
2010/08/30,25017353700,-71.11248,42.37456,401.48364,13.58567,27.0384,40.62407,3.68712,2.59936,3.92847,13.442,1.8511,56.338,5.2851
2010/08/30,25017353700,-71.11248,42.37456,401.48364,13.58567,27.0384,40.62407,3.68712,2.59936,3.92847,13.442,1.8511,56.338,5.2851
2010/08/30,25017353700,-71.11248,42.37456,401.48364,13.58567,27.0384,40.62407,3.68712,2.59936,3.92847,13.442,1.8511,56.338,5.2851
2010/08/31,25017353700,-71.11248,42.37456,469.53833,22.70679,32.84911,55.5559,3.36037,2.90719,4.1150400000000005,21.943,3.3864,52.322,5.0988
2010/08/31,25017353700,-71.11248,42.37456,469.53833,22.70679,32.84911,55.5559,3.36037,2.90719,4.1150400000000005,21.943,3.3864,52.322,5.0988
2010/08/31,25017353700,-71.11248,42.37456,469.53833,22.70679,32.84911,55.5559,3.36037,2.90719,4.1150400000000005,21.943,3.3864,52.322,5.0988
2010/09/01,25017353700,-71.11248,42.37456,411.82312,19.18754,34.887570000000004,54.07511,5.04159,3.17546,4.75164,23.102,3.5348,68.433,6.7415
2010/09/01,25017353700,-71.11248,42.37456,411.82312,19.18754,34.887570000000004,54.07511,5.04159,3.17546,4.75164,23.102,3.5348,68.433,6.7415
2010/09/01,25017353700,-71.11248,42.37456,411.82312,19.18754,34.887570000000004,54.07511,5.04159,3.17546,4.75164,23.102,3.5348,68.433,6.7415
2010/09/02,25017353700,-71.11248,42.37456,329.0451,5.35951,29.44044,34.79995,5.064690000000001,3.03309,4.48283,28.425,2.1847,77.657,7.2623
2010/09/02,25017353700,-71.11248,42.37456,329.0451,5.35951,29.44044,34.79995,5.064690000000001,3.03309,4.48283,28.425,2.1847,77.657,7.2623
2010/09/02,25017353700,-71.11248,42.37456,329.0451,5.35951,29.44044,34.79995,5.064690000000001,3.03309,4.48283,28.425,2.1847,77.657,7.2623
2010/09/03,25017353700,-71.11248,42.37456,244.62976,6.86687,21.87371,28.74058,2.92741,1.27174,1.73443,14.313,2.887,37.328,4.6022
2010/09/03,25017353700,-71.11248,42.37456,244.62976,6.86687,21.87371,28.74058,2.92741,1.27174,1.73443,14.313,2.887,37.328,4.6022
2010/09/03,25017353700,-71.11248,42.37456,244.62976,6.86687,21.87371,28.74058,2.92741,1.27174,1.73443,14.313,2.887,37.328,4.6022
2010/09/04,25017353700,-71.11248,42.37456,182.81218,2.62396,13.6055,16.229470000000003,1.44843,0.86823,0.89484,8.197000000000001,2.0747,43.295,4.7562
2010/09/04,25017353700,-71.11248,42.37456,182.81218,2.62396,13.6055,16.229470000000003,1.44843,0.86823,0.89484,8.197000000000001,2.0747,43.295,4.7562
2010/09/04,25017353700,-71.11248,42.37456,182.81218,2.62396,13.6055,16.229470000000003,1.44843,0.86823,0.89484,8.197000000000001,2.0747,43.295,4.7562
2010/09/05,25017353700,-71.11248,42.37456,144.81729,1.4110200000000002,8.64455,10.05557,1.58028,0.66069,0.94499,4.744,1.2023,31.828000000000007,3.6789
2010/09/05,25017353700,-71.11248,42.37456,144.81729,1.4110200000000002,8.64455,10.05557,1.58028,0.66069,0.94499,4.744,1.2023,31.828000000000007,3.6789
2010/09/05,25017353700,-71.11248,42.37456,144.81729,1.4110200000000002,8.64455,10.05557,1.58028,0.66069,0.94499,4.744,1.2023,31.828000000000007,3.6789
2010/09/06,25017353700,-71.11248,42.37456,242.4008,5.75943,17.64291,23.40234,3.1611,1.03609,1.42696,7.033,1.9033,45.58,4.2041
2010/09/06,25017353700,-71.11248,42.37456,242.4008,5.75943,17.64291,23.40234,3.1611,1.03609,1.42696,7.033,1.9033,45.58,4.2041
2010/09/06,25017353700,-71.11248,42.37456,242.4008,5.75943,17.64291,23.40234,3.1611,1.03609,1.42696,7.033,1.9033,45.58,4.2041
2010/09/07,25017353700,-71.11248,42.37456,249.42538,4.05117,22.65664,26.7078,3.30899,1.42527,1.9756,11.009,2.4221,58.089,5.0789
2010/09/07,25017353700,-71.11248,42.37456,249.42538,4.05117,22.65664,26.7078,3.30899,1.42527,1.9756,11.009,2.4221,58.089,5.0789
2010/09/07,25017353700,-71.11248,42.37456,249.42538,4.05117,22.65664,26.7078,3.30899,1.42527,1.9756,11.009,2.4221,58.089,5.0789
2010/09/08,25017353700,-71.11248,42.37456,238.34917,3.61522,21.22548,24.8407,2.75096,1.88048,2.18463,11.184,1.8038,42.697,4.5847
2010/09/08,25017353700,-71.11248,42.37456,238.34917,3.61522,21.22548,24.8407,2.75096,1.88048,2.18463,11.184,1.8038,42.697,4.5847
2010/09/08,25017353700,-71.11248,42.37456,238.34917,3.61522,21.22548,24.8407,2.75096,1.88048,2.18463,11.184,1.8038,42.697,4.5847
2010/09/09,25017353700,-71.11248,42.37456,222.85985,9.47467,18.71641,28.19108,2.59601,0.97896,0.95235,4.657,1.5776,18.274,2.8647
2010/09/09,25017353700,-71.11248,42.37456,222.85985,9.47467,18.71641,28.19108,2.59601,0.97896,0.95235,4.657,1.5776,18.274,2.8647
2010/09/09,25017353700,-71.11248,42.37456,222.85985,9.47467,18.71641,28.19108,2.59601,0.97896,0.95235,4.657,1.5776,18.274,2.8647
2010/09/10,25017353700,-71.11248,42.37456,201.38104,8.36091,15.03499,23.3959,3.05378,0.76932,0.7742,4.936,1.4791,17.113,3.0552
2010/09/10,25017353700,-71.11248,42.37456,201.38104,8.36091,15.03499,23.3959,3.05378,0.76932,0.7742,4.936,1.4791,17.113,3.0552
2010/09/10,25017353700,-71.11248,42.37456,201.38104,8.36091,15.03499,23.3959,3.05378,0.76932,0.7742,4.936,1.4791,17.113,3.0552
2010/09/11,25017353700,-71.11248,42.37456,180.50743,4.98125,14.18087,19.16212,3.30988,0.64755,0.8262700000000001,5.252000000000002,1.204,25.654,3.8685
2010/09/11,25017353700,-71.11248,42.37456,180.50743,4.98125,14.18087,19.16212,3.30988,0.64755,0.8262700000000001,5.252000000000002,1.204,25.654,3.8685
2010/09/11,25017353700,-71.11248,42.37456,180.50743,4.98125,14.18087,19.16212,3.30988,0.64755,0.8262700000000001,5.252000000000002,1.204,25.654,3.8685
2010/09/12,25017353700,-71.11248,42.37456,196.83685,4.48562,17.28115,21.76677,3.02502,0.4318899999999999,0.65992,4.857,1.4807,26.747,3.838
2010/09/12,25017353700,-71.11248,42.37456,196.83685,4.48562,17.28115,21.76677,3.02502,0.4318899999999999,0.65992,4.857,1.4807,26.747,3.838
2010/09/12,25017353700,-71.11248,42.37456,196.83685,4.48562,17.28115,21.76677,3.02502,0.4318899999999999,0.65992,4.857,1.4807,26.747,3.838
2010/09/13,25017353700,-71.11248,42.37456,402.14429,30.981790000000004,29.90049,60.882290000000005,4.97074,0.83996,1.21896,5.678999999999999,1.7444,23.044,3.6126
2010/09/13,25017353700,-71.11248,42.37456,402.14429,30.981790000000004,29.90049,60.882290000000005,4.97074,0.83996,1.21896,5.678999999999999,1.7444,23.044,3.6126
2010/09/13,25017353700,-71.11248,42.37456,402.14429,30.981790000000004,29.90049,60.882290000000005,4.97074,0.83996,1.21896,5.678999999999999,1.7444,23.044,3.6126
2010/09/14,25017353700,-71.11248,42.37456,279.02057,12.46155,23.57885,36.0404,2.52975,0.81665,0.8902100000000001,6.6110000000000015,1.3414,33.114000000000004,4.7196
2010/09/14,25017353700,-71.11248,42.37456,279.02057,12.46155,23.57885,36.0404,2.52975,0.81665,0.8902100000000001,6.6110000000000015,1.3414,33.114000000000004,4.7196
2010/09/14,25017353700,-71.11248,42.37456,279.02057,12.46155,23.57885,36.0404,2.52975,0.81665,0.8902100000000001,6.6110000000000015,1.3414,33.114000000000004,4.7196
2010/09/15,25017353700,-71.11248,42.37456,263.54126,17.21302,20.7717,37.98472,3.23938,0.73264,1.13234,5.269,1.6212,30.093000000000004,3.9417
2010/09/15,25017353700,-71.11248,42.37456,263.54126,17.21302,20.7717,37.98472,3.23938,0.73264,1.13234,5.269,1.6212,30.093000000000004,3.9417
2010/09/15,25017353700,-71.11248,42.37456,263.54126,17.21302,20.7717,37.98472,3.23938,0.73264,1.13234,5.269,1.6212,30.093000000000004,3.9417
2010/09/16,25017353700,-71.11248,42.37456,335.70181,29.9153,21.34845,51.26375,4.51785,0.94874,1.5853700000000002,5.981,1.6181,46.179,5.332999999999999
2010/09/16,25017353700,-71.11248,42.37456,335.70181,29.9153,21.34845,51.26375,4.51785,0.94874,1.5853700000000002,5.981,1.6181,46.179,5.332999999999999
2010/09/16,25017353700,-71.11248,42.37456,335.70181,29.9153,21.34845,51.26375,4.51785,0.94874,1.5853700000000002,5.981,1.6181,46.179,5.332999999999999
2010/09/17,25017353700,-71.11248,42.37456,260.27765,8.41725,18.74331,27.16056,1.87797,1.1439700000000002,0.59813,7.6,1.3541,37.98,4.309
2010/09/17,25017353700,-71.11248,42.37456,260.27765,8.41725,18.74331,27.16056,1.87797,1.1439700000000002,0.59813,7.6,1.3541,37.98,4.309
2010/09/17,25017353700,-71.11248,42.37456,260.27765,8.41725,18.74331,27.16056,1.87797,1.1439700000000002,0.59813,7.6,1.3541,37.98,4.309
2010/09/18,25017353700,-71.11248,42.37456,275.75208,15.29872,21.80898,37.1077,3.76145,0.96845,0.98639,7.98,1.9957,26.646,3.5721
2010/09/18,25017353700,-71.11248,42.37456,275.75208,15.29872,21.80898,37.1077,3.76145,0.96845,0.98639,7.98,1.9957,26.646,3.5721
2010/09/18,25017353700,-71.11248,42.37456,275.75208,15.29872,21.80898,37.1077,3.76145,0.96845,0.98639,7.98,1.9957,26.646,3.5721
2010/09/19,25017353700,-71.11248,42.37456,298.46072000000004,5.85295,22.96196,28.8149,3.92933,1.29636,1.51188,10.389,2.2612,34.507,4.2151
2010/09/19,25017353700,-71.11248,42.37456,298.46072000000004,5.85295,22.96196,28.8149,3.92933,1.29636,1.51188,10.389,2.2612,34.507,4.2151
2010/09/19,25017353700,-71.11248,42.37456,298.46072000000004,5.85295,22.96196,28.8149,3.92933,1.29636,1.51188,10.389,2.2612,34.507,4.2151
2010/09/20,25017353700,-71.11248,42.37456,297.80267000000003,10.21799,27.15321,37.37121,4.06457,1.16636,1.32775,5.877999999999999,1.1974,30.748,3.8268
2010/09/20,25017353700,-71.11248,42.37456,297.80267000000003,10.21799,27.15321,37.37121,4.06457,1.16636,1.32775,5.877999999999999,1.1974,30.748,3.8268
2010/09/20,25017353700,-71.11248,42.37456,297.80267000000003,10.21799,27.15321,37.37121,4.06457,1.16636,1.32775,5.877999999999999,1.1974,30.748,3.8268
2010/09/21,25017353700,-71.11248,42.37456,256.17255,13.54897,20.44227,33.991240000000005,4.29051,0.8725299999999999,1.55637,5.752999999999999,1.8527,34.849000000000004,3.9533
2010/09/21,25017353700,-71.11248,42.37456,256.17255,13.54897,20.44227,33.991240000000005,4.29051,0.8725299999999999,1.55637,5.752999999999999,1.8527,34.849000000000004,3.9533
2010/09/21,25017353700,-71.11248,42.37456,256.17255,13.54897,20.44227,33.991240000000005,4.29051,0.8725299999999999,1.55637,5.752999999999999,1.8527,34.849000000000004,3.9533
2010/09/22,25017353700,-71.11248,42.37456,250.01404,3.61083,21.81816,25.42899,3.23498,1.38497,2.39053,12.356,2.2785,63.18899999999999,5.9191
2010/09/22,25017353700,-71.11248,42.37456,250.01404,3.61083,21.81816,25.42899,3.23498,1.38497,2.39053,12.356,2.2785,63.18899999999999,5.9191
2010/09/22,25017353700,-71.11248,42.37456,250.01404,3.61083,21.81816,25.42899,3.23498,1.38497,2.39053,12.356,2.2785,63.18899999999999,5.9191
2010/09/23,25017353700,-71.11248,42.37456,350.45453,19.76931,28.61758,48.3869,3.69665,1.50586,1.4473,7.167000000000002,1.4673,26.727,3.5439
2010/09/23,25017353700,-71.11248,42.37456,350.45453,19.76931,28.61758,48.3869,3.69665,1.50586,1.4473,7.167000000000002,1.4673,26.727,3.5439
2010/09/23,25017353700,-71.11248,42.37456,350.45453,19.76931,28.61758,48.3869,3.69665,1.50586,1.4473,7.167000000000002,1.4673,26.727,3.5439
2010/09/24,25017353700,-71.11248,42.37456,300.14478,10.69744,27.18737,37.8848,3.5253400000000004,1.42247,1.72384,17.642,2.6519,53.032,5.6182
2010/09/24,25017353700,-71.11248,42.37456,300.14478,10.69744,27.18737,37.8848,3.5253400000000004,1.42247,1.72384,17.642,2.6519,53.032,5.6182
2010/09/24,25017353700,-71.11248,42.37456,300.14478,10.69744,27.18737,37.8848,3.5253400000000004,1.42247,1.72384,17.642,2.6519,53.032,5.6182
2010/09/25,25017353700,-71.11248,42.37456,265.75726000000003,2.8046900000000003,17.88689,20.69158,3.90175,2.664,2.60943,20.526,3.0033,52.815,5.8909
2010/09/25,25017353700,-71.11248,42.37456,265.75726000000003,2.8046900000000003,17.88689,20.69158,3.90175,2.664,2.60943,20.526,3.0033,52.815,5.8909
2010/09/25,25017353700,-71.11248,42.37456,265.75726000000003,2.8046900000000003,17.88689,20.69158,3.90175,2.664,2.60943,20.526,3.0033,52.815,5.8909
2010/09/26,25017353700,-71.11248,42.37456,224.81952,5.33017,20.05049,25.38066,3.6375,0.93604,1.12109,6.329,1.1816,22.14,4.4502
2010/09/26,25017353700,-71.11248,42.37456,224.81952,5.33017,20.05049,25.38066,3.6375,0.93604,1.12109,6.329,1.1816,22.14,4.4502
2010/09/26,25017353700,-71.11248,42.37456,224.81952,5.33017,20.05049,25.38066,3.6375,0.93604,1.12109,6.329,1.1816,22.14,4.4502
2010/09/27,25017353700,-71.11248,42.37456,225.82976,4.704219999999999,22.01036,26.71458,1.7984,0.36196,0.42553,6.755,1.7794,19.595,3.5797
2010/09/27,25017353700,-71.11248,42.37456,225.82976,4.704219999999999,22.01036,26.71458,1.7984,0.36196,0.42553,6.755,1.7794,19.595,3.5797
2010/09/27,25017353700,-71.11248,42.37456,225.82976,4.704219999999999,22.01036,26.71458,1.7984,0.36196,0.42553,6.755,1.7794,19.595,3.5797
2010/09/28,25017353700,-71.11248,42.37456,229.70187,6.53757,23.50898,30.04655,1.96842,0.5062800000000001,0.5422600000000001,7.207999999999998,1.6948,21.128,3.4903
2010/09/28,25017353700,-71.11248,42.37456,229.70187,6.53757,23.50898,30.04655,1.96842,0.5062800000000001,0.5422600000000001,7.207999999999998,1.6948,21.128,3.4903
2010/09/28,25017353700,-71.11248,42.37456,229.70187,6.53757,23.50898,30.04655,1.96842,0.5062800000000001,0.5422600000000001,7.207999999999998,1.6948,21.128,3.4903
2010/09/29,25017353700,-71.11248,42.37456,255.08696,7.76618,23.64547,31.41165,1.86853,0.96599,1.1568200000000002,9.668,1.5798,44.13399999999999,5.1604
2010/09/29,25017353700,-71.11248,42.37456,255.08696,7.76618,23.64547,31.41165,1.86853,0.96599,1.1568200000000002,9.668,1.5798,44.13399999999999,5.1604
2010/09/29,25017353700,-71.11248,42.37456,255.08696,7.76618,23.64547,31.41165,1.86853,0.96599,1.1568200000000002,9.668,1.5798,44.13399999999999,5.1604
2010/09/30,25017353700,-71.11248,42.37456,311.05742999999995,18.88065,26.03046,44.91112,3.45726,0.73726,0.79599,10.447,2.2203,17.523,3.4718
2010/09/30,25017353700,-71.11248,42.37456,311.05742999999995,18.88065,26.03046,44.91112,3.45726,0.73726,0.79599,10.447,2.2203,17.523,3.4718
2010/09/30,25017353700,-71.11248,42.37456,311.05742999999995,18.88065,26.03046,44.91112,3.45726,0.73726,0.79599,10.447,2.2203,17.523,3.4718
2010/10/01,25017353700,-71.11248,42.37456,184.27324,5.45089,14.426279999999998,19.87717,1.40821,0.32833,0.33394,7.597,1.7314,26.817,3.9782
2010/10/01,25017353700,-71.11248,42.37456,184.27324,5.45089,14.426279999999998,19.87717,1.40821,0.32833,0.33394,7.597,1.7314,26.817,3.9782
2010/10/01,25017353700,-71.11248,42.37456,184.27324,5.45089,14.426279999999998,19.87717,1.40821,0.32833,0.33394,7.597,1.7314,26.817,3.9782
2010/10/02,25017353700,-71.11248,42.37456,207.99602,4.25122,15.15643,19.40765,1.94568,0.55742,0.61887,4.743,1.1963,25.239,3.4433
2010/10/02,25017353700,-71.11248,42.37456,207.99602,4.25122,15.15643,19.40765,1.94568,0.55742,0.61887,4.743,1.1963,25.239,3.4433
2010/10/02,25017353700,-71.11248,42.37456,207.99602,4.25122,15.15643,19.40765,1.94568,0.55742,0.61887,4.743,1.1963,25.239,3.4433
2010/10/03,25017353700,-71.11248,42.37456,170.24854,2.7421900000000003,11.44614,14.18833,2.31202,0.4151,0.61182,5.089,1.5075,22.026,3.2833
2010/10/03,25017353700,-71.11248,42.37456,170.24854,2.7421900000000003,11.44614,14.18833,2.31202,0.4151,0.61182,5.089,1.5075,22.026,3.2833
2010/10/03,25017353700,-71.11248,42.37456,170.24854,2.7421900000000003,11.44614,14.18833,2.31202,0.4151,0.61182,5.089,1.5075,22.026,3.2833
2010/10/04,25017353700,-71.11248,42.37456,173.04242,3.90573,13.00163,16.90736,1.61035,0.3613,0.34292,5.018,1.4377,19.418,3.0644
2010/10/04,25017353700,-71.11248,42.37456,173.04242,3.90573,13.00163,16.90736,1.61035,0.3613,0.34292,5.018,1.4377,19.418,3.0644
2010/10/04,25017353700,-71.11248,42.37456,173.04242,3.90573,13.00163,16.90736,1.61035,0.3613,0.34292,5.018,1.4377,19.418,3.0644
2010/10/05,25017353700,-71.11248,42.37456,211.70242,6.58697,17.75296,24.33993,1.74282,0.3864599999999999,0.31383,4.775,1.1165,24.059,3.4765
2010/10/05,25017353700,-71.11248,42.37456,211.70242,6.58697,17.75296,24.33993,1.74282,0.3864599999999999,0.31383,4.775,1.1165,24.059,3.4765
2010/10/05,25017353700,-71.11248,42.37456,211.70242,6.58697,17.75296,24.33993,1.74282,0.3864599999999999,0.31383,4.775,1.1165,24.059,3.4765
2010/10/06,25017353700,-71.11248,42.37456,266.9021,11.79592,21.36807,33.16398,1.66209,0.29777,0.2773,4.806,1.5347,24.688,3.5894
2010/10/06,25017353700,-71.11248,42.37456,266.9021,11.79592,21.36807,33.16398,1.66209,0.29777,0.2773,4.806,1.5347,24.688,3.5894
2010/10/06,25017353700,-71.11248,42.37456,266.9021,11.79592,21.36807,33.16398,1.66209,0.29777,0.2773,4.806,1.5347,24.688,3.5894
2010/10/07,25017353700,-71.11248,42.37456,274.93506,9.53984,21.98002,31.51986,1.7769,0.5704600000000001,0.42222,6.485,1.7134,23.48,3.4438
2010/10/07,25017353700,-71.11248,42.37456,274.93506,9.53984,21.98002,31.51986,1.7769,0.5704600000000001,0.42222,6.485,1.7134,23.48,3.4438
2010/10/07,25017353700,-71.11248,42.37456,274.93506,9.53984,21.98002,31.51986,1.7769,0.5704600000000001,0.42222,6.485,1.7134,23.48,3.4438
2010/10/08,25017353700,-71.11248,42.37456,258.91608,10.44765,22.400920000000003,32.84857,3.20055,0.8373700000000001,1.07926,5.976,1.6348,30.021,4.1871
2010/10/08,25017353700,-71.11248,42.37456,258.91608,10.44765,22.400920000000003,32.84857,3.20055,0.8373700000000001,1.07926,5.976,1.6348,30.021,4.1871
2010/10/08,25017353700,-71.11248,42.37456,258.91608,10.44765,22.400920000000003,32.84857,3.20055,0.8373700000000001,1.07926,5.976,1.6348,30.021,4.1871
2010/10/09,25017353700,-71.11248,42.37456,211.30553,4.41635,17.23783,21.65419,2.92204,0.6151300000000001,0.9529,7.701,2.2271,32.236999999999995,4.8056
2010/10/09,25017353700,-71.11248,42.37456,211.30553,4.41635,17.23783,21.65419,2.92204,0.6151300000000001,0.9529,7.701,2.2271,32.236999999999995,4.8056
