esri_id,esri_idn,GEOID,stcnty,total_pop2016,total_25plus,nHwtindiv,prp_nHwHHs,prp_HSminus,prp_no_auto,prp_not_insured,EstPropPersons5PlusNoEnglish,median_HH_inc
370970612013,370970612013,15000US370970612013,37097,1549,1073,0.7630729503,0.7903494176,0.3774464119,0,0.0929632021,0.0425675676,51250
370970612021,370970612021,15000US370970612021,37097,2200,1433,0.6777272727,0.6880394575,0.4221912073,0.0123304562,0.0945821855,0.0463768116,43859
370970612022,370970612022,15000US370970612022,37097,1067,593,0.9147141518,0.9444444444,0.4721753794,0.0116959064,0.0562324274,0.0196850394,58701
370970612023,370970612023,15000US370970612023,37097,1547,1277,0.9424692954,0.9520348837,0.3007047768,0.023255814,0.0982546865,0.0127090301,60918
370970612031,370970612031,15000US370970612031,37097,1637,1171,0.6041539401,0.6635367762,0.5439795047,0,0.173488088,0.106926698,49653
370970612032,370970612032,15000US370970612032,37097,3028,1931,0.7585865258,0.8111824015,0.2154324184,0.012832264,0.0383091149,0.1617799241,77292
370970612041,370970612041,15000US370970612041,37097,1956,1433,0.950408998,0.9514563107,0.2547103978,0,0.0577709611,0.0413354531,85966
370970612042,370970612042,15000US370970612042,37097,1304,944,0.9532208589,0.981092437,0.2150423729,0.018907563,0.0674846626,0.0488390713,86750
370970612051,370970612051,15000US370970612051,37097,1103,744,0.9184043518,0.968115942,0.3413978495,0.0231884058,0.0498640073,0.0664136622,80568
370970612052,370970612052,15000US370970612052,37097,1278,944,0.9475743349,0.9813780261,0.5434322034,0.0167597765,0.0758998435,0,58958
370970612053,370970612053,15000US370970612053,37097,410,311,0.9390243902,1,0.459807074,0,0.1902439024,0.1073170732,57188
370970612054,370970612054,15000US370970612054,37097,1056,776,0.990530303,1,0.1585051546,0.0415647922,0.0265151515,0.011,80673
370970613011,370970613011,15000US370970613011,37097,496,325,0.7842741935,0.9005235602,0.4123076923,0.0732984293,0.0625,0.0434782609,36875
370970613012,370970613012,15000US370970613012,37097,1508,863,0.8401856764,0.8848614072,0.6083429896,0.0362473348,0.2148541114,0.0163934426,29931
370970613013,370970613013,15000US370970613013,37097,692,503,0.7528901734,0.821969697,0.7276341948,0,0.3439306358,0.197309417,45227
370970613021,370970613021,15000US370970613021,37097,1276,876,0.8213166144,0.8073878628,0.6392694064,0.0316622691,0.2006269592,0.1075085324,33304
370970613022,370970613022,15000US370970613022,37097,1518,1067,0.6488801054,0.7130124777,0.4864104967,0.0231729055,0.1073781291,0.0197547684,53281
370970613023,370970613023,15000US370970613023,37097,1546,1167,0.8434670116,0.8437025797,0.5706940874,0.0576631259,0.110821382,0.0040268456,53309
370970613031,370970613031,15000US370970613031,37097,2416,1612,0.8245033113,0.8722415796,0.3163771712,0,0.0616721854,0.0740414279,70409
370970613032,370970613032,15000US370970613032,37097,2210,1484,0.8986425339,0.9197930142,0.4130727763,0.0413971539,0.0696832579,0.0228353949,73438
370970613041,370970613041,15000US370970613041,37097,2450,1617,0.6942857143,0.7812828601,0.3815708101,0.014721346,0.1375510204,0.1181342633,51477
370970613042,370970613042,15000US370970613042,37097,2606,1683,0.8165771297,0.8545636911,0.3309566251,0.0230692076,0.0762418175,0.1115093588,52917
370970614011,370970614011,15000US370970614011,37097,1140,765,0.950877193,0.9277389277,0.1529411765,0,0.1201754386,0.0654205607,79432
370970614012,370970614012,15000US370970614012,37097,1734,1154,0.8979238754,0.8662316476,0.089254766,0.013050571,0.0305651672,0.0476190476,113281
370970614013,370970614013,15000US370970614013,37097,1556,1041,0.9601542416,0.9734848485,0.1364073007,0,0.0597686375,0.0394056848,136071
370970614021,370970614021,15000US370970614021,37097,3780,2371,0.8616402116,0.9301833568,0.1948544918,0.0669957687,0.0436507937,0.0436693216,76450
370970614022,370970614022,15000US370970614022,37097,1676,1089,0.8233890215,0.8623063683,0.2121212121,0.0361445783,0.1431980907,0.2330456227,81719
370970614031,370970614031,15000US370970614031,37097,1032,736,0.9476744186,0.9243353783,0.2377717391,0.018404908,0.1114341085,0.0286006129,76950
370970614032,370970614032,15000US370970614032,37097,1064,664,0.7434210526,0.7868525896,0.3177710843,0.0298804781,0.0521327014,0.093877551,42071
370970614033,370970614033,15000US370970614033,37097,1118,784,0.9472271914,0.9410377358,0.2410714286,0.016509434,0.0742397138,0.0187007874,75109
370970614041,370970614041,15000US370970614041,37097,1349,989,0.976278725,0.9864603482,0.16380182,0.0135396518,0,0.0302114804,128102
370970614042,370970614042,15000US370970614042,37097,881,640,0.8251986379,0.8269794721,0.271875,0.1114369501,0.0329171396,0.2023668639,64960
370970614051,370970614051,15000US370970614051,37097,1974,1358,0.8566362715,0.8848728246,0.2687776141,0.0294511379,0.069402229,0.1257233035,98250
370970614052,370970614052,15000US370970614052,37097,1460,1100,0.8547945205,0.9040852575,0.2318181818,0.0124333925,0.0794520548,0.1383561644,80688
370970614061,370970614061,15000US370970614061,37097,2547,1719,0.9018453082,0.9457900807,0.1884816754,0.0115340254,0.0954063604,0.0909470171,125461
370970614062,370970614062,15000US370970614062,37097,2109,1463,0.9724988146,0.9739726027,0.0840738209,0,0.0213371266,0.0310981535,124722
370970614071,370970614071,15000US370970614071,37097,1449,1135,0.9641131815,0.9776357827,0.1259911894,0.0127795527,0.0269151139,0.0638297872,103750
370970614072,370970614072,15000US370970614072,37097,2538,1799,0.9523246651,0.9686520376,0.3490828238,0.0292580982,0.128458498,0.0406504065,73594
370970614081,370970614081,15000US370970614081,37097,2875,1600,0.8406956522,0.8286384977,0.390625,0.014084507,0.0907826087,0.0595952024,54247
370970614082,370970614082,15000US370970614082,37097,995,744,1,1,0.2889784946,0,0.0301507538,0.0372285419,73235
370970615011,370970615011,15000US370970615011,37097,1790,1208,0.6837988827,0.6837606838,0.4379139073,0.0441595442,0.1251396648,0.0582403965,50417
370970615012,370970615012,15000US370970615012,37097,1740,1050,0.8637931034,0.9505119454,0.3438095238,0.0580204778,0.12305026,0.0340836013,48030
370970615021,370970615021,15000US370970615021,37097,1670,1118,0.8988023952,0.9028960818,0.3407871199,0.0579216354,0.0604113111,0.0765027322,77788
370970615022,370970615022,15000US370970615022,37097,2216,1402,0.7928700361,0.848265896,0.3330955777,0.0086705202,0.1471119134,0.1150023663,86354
370970615031,370970615031,15000US370970615031,37097,1928,1363,0.7940871369,0.8240740741,0.3727072634,0.024691358,0.0618729097,0.0232153221,60654
370970615032,370970615032,15000US370970615032,37097,1947,1430,0.9311761685,0.9487836108,0.3195804196,0,0.0600924499,0.0520386266,71771
370970616011,370970616011,15000US370970616011,37097,2598,1426,0.4153194765,0.5368567455,0.5070126227,0.0709318498,0.2351809084,0.2340909091,34850
370970616012,370970616012,15000US370970616012,37097,1481,926,0.5374746793,0.6543778802,0.6425485961,0.0391705069,0.3335584065,0.1224209078,36929
370970616021,370970616021,15000US370970616021,37097,3232,2166,0.6101485149,0.6445530726,0.1366574331,0.0865921788,0.0600247525,0.3144912641,77941
370970616022,370970616022,15000US370970616022,37097,1366,913,0.710102489,0.8845401174,0.5246440307,0,0.1193265007,0.1227347611,45121
370970616023,370970616023,15000US370970616023,37097,2378,1818,0.8683767872,0.9113149847,0.2574257426,0.0662589195,0.0967199327,0.1004329004,59338
370999402001,370999402001,15000US370999402001,37099,2961,1888,0.2181695373,0.2427466151,0.4941737288,0.1518375242,0.2867274569,0.0995118288,35278
370999402002,370999402002,15000US370999402002,37099,2251,1489,0.678809418,0.7773487773,0.3801208865,0.018018018,0.2998667259,0.0876017233,37821
370999402003,370999402003,15000US370999402003,37099,1073,875,0.3560111836,0.325095057,0.5302857143,0.0855513308,0.3150046598,0.0409914204,27644
370999502001,370999502001,15000US370999502001,37099,1073,824,0.9161230196,0.9340206186,0.3580097087,0.0309278351,0.1071761417,0.0080889788,35208
370999502002,370999502002,15000US370999502002,37099,662,517,0.9788519637,1,0.4216634429,0.0636363636,0.1480362538,0.0213815789,39000
370999503001,370999503001,15000US370999503001,37099,945,722,0.8857142857,0.8952380952,0.5498614958,0.080952381,0.0491266376,0.0290023202,35491
370999503002,370999503002,15000US370999503002,37099,1893,1414,0.8858954041,0.8149134487,0.4101838755,0.0226364847,0.1224814422,0.0467587673,46732
370999503003,370999503003,15000US370999503003,37099,1356,873,0.8289085546,0.8312757202,0.2256586483,0.0823045267,0.0974076984,0.1191222571,60294
370999503004,370999503004,15000US370999503004,37099,1045,814,0.9540669856,0.9802197802,0.613022113,0.0021978022,0.1473684211,0.0009578544,36369
370999504001,370999504001,15000US370999504001,37099,2365,1691,0.8744186047,0.9298751201,0.3228858664,0.0422670509,0.1353065539,0.0722621185,39809
370999504002,370999504002,15000US370999504002,37099,2186,1504,0.8531564501,0.8727076591,0.298537234,0.0787486516,0.1257457549,0.082056352,47049
370999505001,370999505001,15000US370999505001,37099,2199,1489,0.9608913142,0.9117948718,0.4184016118,0.0153846154,0.0209185994,0.0067895247,39185
370999505002,370999505002,15000US370999505002,37099,1847,1079,0.8402815376,0.9573459716,0.4670991659,0.018957346,0.1472658365,0.1459987783,58028
370999505003,370999505003,15000US370999505003,37099,1728,1423,0.9351851852,0.9428208386,0.6092761771,0.0800508259,0.0810185185,0.0108564536,47204
370999506001,370999506001,15000US370999506001,37099,1721,1053,0.7867518884,0.8276353276,0.2611585945,0.0185185185,0.1561155501,0.1536614646,48421
370999506002,370999506002,15000US370999506002,37099,2795,379,0.8336314848,0.8648648649,0.4775725594,0,0.0064748201,0.0153846154,
370999506003,370999506003,15000US370999506003,37099,2164,466,0.8438077634,0.9019607843,0.19527897,0.0416666667,0.0471349353,0.0752788104,
370999506004,370999506004,15000US370999506004,37099,1765,944,0.9053824363,0.94625,0.1599576271,0.00125,0.04,0.000577034,28750
370999506005,370999506005,15000US370999506005,37099,1358,915,0.8291605302,0.7748344371,0.5005464481,0.1274834437,0.1701030928,0.0340729002,
370999507001,370999507001,15000US370999507001,37099,700,529,0.9628571429,0.9787234043,0.4990548204,0.0790273556,0.1328571429,0,33750
370999507002,370999507002,15000US370999507002,37099,886,684,0.9458239278,0.9635535308,0.2631578947,0.013667426,0.0564334086,0.0071942446,48177
370999507003,370999507003,15000US370999507003,37099,1293,958,0.8692962104,0.9305301645,0.3235908142,0.0402193784,0.2623839009,0.1384976526,29971
370999508001,370999508001,15000US370999508001,37099,966,706,0.7660455487,0.8438356164,0.7422096317,0.0136986301,0.3209109731,0.1950696677,27188
370999508002,370999508002,15000US370999508002,37099,1392,1111,0.9130747126,0.9393063584,0.3330333033,0,0.191091954,0.0854014599,41974
370999509001,370999509001,15000US370999509001,37099,1149,934,0.9016536118,0.9483065954,0.2280513919,0.073083779,0.0426457789,0.0570135747,59583
370999509002,370999509002,15000US370999509002,37099,1454,1031,0.9896836314,0.9751655629,0.3579049467,0,0.2138927098,0.0105263158,47460
371010401001,371010401001,15000US371010401001,37101,888,598,0.4222972973,0.6927374302,0.5317725753,0.0977653631,0.1467268623,0.0414746544,
371010401002,371010401002,15000US371010401002,37101,1248,830,0.6586538462,0.6466552316,0.4493975904,0.243567753,0.109775641,0.0791666667,34931
371010401003,371010401003,15000US371010401003,37101,1600,1182,0.965,0.9872881356,0.5262267343,0.0324858757,0.11125,0,46858
371010401004,371010401004,15000US371010401004,37101,1335,840,0.6876404494,0.8004201681,0.6464285714,0.0504201681,0.2164794007,0.1849372385,32000
371010401005,371010401005,15000US371010401005,37101,1420,1105,0.7591549296,0.8795918367,0.6343891403,0,0.1246478873,0.0112951807,61288
371010402011,371010402011,15000US371010402011,37101,1959,1228,0.5237366003,0.5667144907,0.6311074919,0.0229555237,0.2603369066,0.3616335304,47578
371010402012,371010402012,15000US371010402012,37101,746,616,0.7841823056,0.7847411444,0.4448051948,0.10626703,0.1394101877,0.0355618777,49080
371010402013,371010402013,15000US371010402013,37101,2701,1751,0.4927804517,0.4970238095,0.6904625928,0.0505952381,0.1406886338,0.1470355731,43750
371010402014,371010402014,15000US371010402014,37101,575,388,0.8243478261,1,0.4458762887,0,0.0713043478,0.2069565217,49205
371010402021,371010402021,15000US371010402021,37101,2381,1322,0.5602687946,0.7617411226,0.532526475,0.0721649485,0.3683326333,0.3599137931,42083
371010402022,371010402022,15000US371010402022,37101,3672,2344,0.7437363834,0.8377230246,0.3976109215,0,0.1064814815,0.0775080433,66387
371010402023,371010402023,15000US371010402023,37101,919,613,0.9521218716,1,0.7846655791,0.3138888889,0.1088139282,0,26306
371010402031,371010402031,15000US371010402031,37101,8382,5618,0.8276067764,0.815959253,0.347988608,0.0057724958,0.0468656359,0.0778108712,85641
371010402032,371010402032,15000US371010402032,37101,3932,2409,0.8446083418,0.8829553767,0.2806143628,0.0504754938,0.0918107833,0.0595804196,59792
371010402033,371010402033,15000US371010402033,37101,3315,1939,0.7297134238,0.7976723366,0.2336255802,0.0393912265,0.1188299817,0.0498402556,73438
371010403011,371010403011,15000US371010403011,37101,492,337,0.1219512195,0.1853658537,0.821958457,0.1707317073,0.3395061728,0.6724137931,13194
371010403012,371010403012,15000US371010403012,37101,1167,658,0.2013710368,0.2986111111,0.6823708207,0.1840277778,0.1859468723,0.1225045372,29500
371010403013,371010403013,15000US371010403013,37101,2306,1584,0.5941023417,0.6517571885,0.5422979798,0.0905218317,0.2198612316,0.196347032,35363
371010403021,371010403021,15000US371010403021,37101,1068,639,0.1104868914,0.0753246753,0.6353677621,0.2727272727,0.1151685393,0.2583892617,
371010403022,371010403022,15000US371010403022,37101,2718,1664,0.4771891096,0.6471371505,0.4747596154,0.0359520639,0.140544518,0.2967529799,39604
371010403023,371010403023,15000US371010403023,37101,2378,1347,0.3120269134,0.3491620112,0.5783221975,0.0754189944,0.208999159,0.2690520446,31250
371010404001,371010404001,15000US371010404001,37101,1878,1169,0.7060702875,0.7475862069,0.4396920445,0.0289655172,0.1171458999,0.1859296482,53854
371010404002,371010404002,15000US371010404002,37101,887,637,0.5975197294,0.7277936963,0.464678179,0.1146131805,0.1503416856,0.2228637413,43885
371010404003,371010404003,15000US371010404003,37101,1810,1108,0.7712707182,0.8175895765,0.6335740072,0.0114006515,0.2393736018,0.1274853801,37750
371010405001,371010405001,15000US371010405001,37101,2673,1780,0.8290310513,0.8432919955,0.5314606742,0.0428410372,0.2136176581,0.0722648365,39838
371010405002,371010405002,15000US371010405002,37101,1010,723,0.6356435644,0.6717724289,0.5366528354,0.0634573304,0.1653386454,0.0657759507,30720
371010405003,371010405003,15000US371010405003,37101,594,550,0.9764309764,0.9823788546,0.7690909091,0,0.1565656566,0,48750
371010405004,371010405004,15000US371010405004,37101,2261,1421,0.9641751437,0.9342723005,0.5482054891,0.0223004695,0.0610349403,0.0088413215,50263
371010406001,371010406001,15000US371010406001,37101,1477,706,0.0697359513,0.1323210412,0.6671388102,0.2776572668,0.2092078538,0.2672552167,22419
371010406002,371010406002,15000US371010406002,37101,1458,940,0.8244170096,0.8650306748,0.7872340426,0.0337423313,0.231824417,0.011687363,52188
371010406003,371010406003,15000US371010406003,37101,785,486,0.6535031847,0.749034749,0.4917695473,0.0193050193,0.1681528662,0.1044585987,26979
371010407001,371010407001,15000US371010407001,37101,2359,1678,0.5913522679,0.6614457831,0.4576877235,0.0975903614,0.1217948718,0.1350496838,39865
371010407002,371010407002,15000US371010407002,37101,444,420,0.481981982,0.565,0.3166666667,0.115,0.1959459459,0,27368
371010407003,371010407003,15000US371010407003,37101,474,324,0.5168776371,0.6028037383,0.6080246914,0.2196261682,0.2278481013,0.1746031746,28214
371010408001,371010408001,15000US371010408001,37101,1497,1128,0.4415497662,0.5750988142,0.554964539,0.1679841897,0.3083969466,0.2657593123,23465
371010408002,371010408002,15000US371010408002,37101,1655,1302,0.667673716,0.7647058824,0.4784946237,0.0889894419,0.3007931666,0.1151358344,30707
371010408003,371010408003,15000US371010408003,37101,521,455,0.9846449136,0.9688715953,0.1450549451,0.0350194553,0,0,66607
371010409011,371010409011,15000US371010409011,37101,2065,1753,0.4813559322,0.4851612903,0.5795778665,0.0490322581,0.3168789809,0.318,39709
371010409012,371010409012,15000US371010409012,37101,3682,2392,0.4959261271,0.6231481481,0.5677257525,0.0138888889,0.1557217165,0.0988882387,44275
371010409013,371010409013,15000US371010409013,37101,2965,1918,0.7254637437,0.8548212351,0.4598540146,0.0032502709,0.1050847458,0.1558535701,73277
371010409014,371010409014,15000US371010409014,37101,3162,2002,0.8279569892,0.8822143698,0.2757242757,0.0200235571,0.105945604,0.0433017591,98490
371010409021,371010409021,15000US371010409021,37101,1022,793,0.5215264188,0.8293269231,0.527112232,0.1850961538,0.0727630285,0,46500
371010409022,371010409022,15000US371010409022,37101,4073,2459,0.569604714,0.6937547028,0.5290768605,0.015048909,0.1302738712,0.1498219666,52492
371010409023,371010409023,15000US371010409023,37101,2046,1378,0.7697947214,0.8869047619,0.4709724238,0,0.2515970516,0.0391459075,68875
371010410011,371010410011,15000US371010410011,37101,4189,2775,0.5089520172,0.6059986367,0.3524324324,0.0177232447,0.2391978993,0.1404979675,45120
371010410012,371010410012,15000US371010410012,37101,2382,1447,0.435768262,0.4417531719,0.4485141672,0.0530565167,0.1280436608,0.1859273066,40582
371010410013,371010410013,15000US371010410013,37101,1854,1256,0.6618122977,0.6571856287,0.3542993631,0.0164670659,0.113960114,0.0819112628,69444
371010410021,371010410021,15000US371010410021,37101,3442,2450,0.7030796049,0.7441860465,0.3289795918,0.0493305144,0.1327716444,0.0744215134,61497
371010410022,371010410022,15000US371010410022,37101,1444,1052,0.6433518006,0.7347560976,0.4961977186,0.0548780488,0.0637119114,0.0216763006,48750
371010410023,371010410023,15000US371010410023,37101,3982,2375,0.6687594174,0.7220421394,0.2711578947,0.0186385737,0.083628095,0.0407880133,75726
371010411011,371010411011,15000US371010411011,37101,3082,1974,0.7644386762,0.7914777879,0.3839918946,0.0507706256,0.1211221122,0.0342935528,49693
371010411012,371010411012,15000US371010411012,37101,1348,713,0.4681008902,0.6143617021,0.3716690042,0,0.074925816,0.0075250836,69750
371010411013,371010411013,15000US371010411013,37101,2286,1483,0.6207349081,0.7340686275,0.3870532704,0.0257352941,0.154855643,0.2464685826,65617
371010411014,371010411014,15000US371010411014,37101,1501,967,0.8041305796,0.8404669261,0.2564632885,0,0.1805463025,0.0464285714,41574
371010411021,371010411021,15000US371010411021,37101,5438,3299,0.7936741449,0.8478622987,0.2734161867,0,0.1237587348,0.0681046535,64435
371010411022,371010411022,15000US371010411022,37101,2557,1783,0.8310520141,0.7879746835,0.326977005,0.0432489451,0.0449745796,0.0090871541,85192
371010411023,371010411023,15000US371010411023,37101,3269,2137,0.7776078311,0.7695729537,0.2863827796,0.0151245552,0.1605995717,0.0620257341,76509
371010411031,371010411031,15000US371010411031,37101,3954,2553,0.81107739,0.8897637795,0.3309831571,0.0190288714,0.1603439555,0.0332885906,65833
371010411032,371010411032,15000US371010411032,37101,4404,2988,0.7524977293,0.8304093567,0.4163319946,0,0.0349682107,0.1669780476,76810
371010411033,371010411033,15000US371010411033,37101,4914,3071,0.7631257631,0.7156191661,0.2950179095,0.0143123833,0.0641025641,0.0461437047,77719
371010412011,371010412011,15000US371010412011,37101,2454,1639,0.7090464548,0.7937823834,0.4826113484,0.0663212435,0.1165845649,0.1281596452,47946
371010412012,371010412012,15000US371010412012,37101,1436,819,0.5174094708,0.5824411135,0.6251526252,0.0813704497,0.2096100279,0.2225586677,38542
371010412021,371010412021,15000US371010412021,37101,1105,588,0.2850678733,0.4175824176,0.7448979592,0.043956044,0.3230769231,0.4315217391,28412
371010412022,371010412022,15000US371010412022,37101,1794,1108,0.483277592,0.6216216216,0.6146209386,0.0118243243,0.3193979933,0.3810725552,39545
371010412023,371010412023,15000US371010412023,37101,2843,1826,0.7956384101,0.8541666667,0.6412924425,0.0526960784,0.1825536405,0.1509648127,44643
371010413001,371010413001,15000US371010413001,37101,1483,1075,0.793661497,0.824829932,0.623255814,0.0816326531,0.1247471342,0.1429534727,28958
371010413002,371010413002,15000US371010413002,37101,1253,746,0.6392657622,0.6929292929,0.4825737265,0.0404040404,0.1260973663,0.2567114094,47596
371010413003,371010413003,15000US371010413003,37101,1169,915,0.7733105218,0.7831325301,0.7038251366,0,0.2950672646,0.0447227191,
371010413004,371010413004,15000US371010413004,37101,2032,1538,0.8981299213,0.8954154728,0.4895968791,0.1031518625,0.3193897638,0.0626605033,38199
371010414001,371010414001,15000US371010414001,37101,1358,923,0.8055964654,0.8711111111,0.4723726977,0.0977777778,0.1001472754,0.0172672673,46711
371010414002,371010414002,15000US371010414002,37101,573,420,0.8586387435,0.9333333333,0.5976190476,0,0.1605584642,0.1413612565,
371010414003,371010414003,15000US371010414003,37101,1938,1123,0.4164086687,0.4838160136,0.7061442565,0.0851788756,0.1857585139,0.3739328401,40020
371010414004,371010414004,15000US371010414004,37101,888,625,0.759009009,0.9279778393,0.424,0.0332409972,0.2072072072,0.1961722488,34181
371010414005,371010414005,15000US371010414005,37101,1842,1472,0.9098805646,0.932231405,0.4048913043,0,0.1297666477,0.0268907563,62083
371010414006,371010414006,15000US371010414006,37101,424,353,0.3113207547,0.3058823529,0.4702549575,0.2470588235,0.1273584906,0.1857506361,
371010415011,371010415011,15000US371010415011,37101,1204,948,0.8887043189,0.9358178054,0.5337552743,0,0.1216795201,0.1340295909,50430
371010415012,371010415012,15000US371010415012,37101,2973,1840,0.7679112008,0.7469244288,0.4239130435,0.046572935,0.0787083754,0,62632
371010415013,371010415013,15000US371010415013,37101,3146,2023,0.8324856961,0.8559241706,0.3593672763,0,0.0454545455,0.0703153316,57021
371010415021,371010415021,15000US371010415021,37101,1969,1285,0.8476383951,0.8912071535,0.4980544747,0.0208643815,0.0738665308,0.0548682087,63875
371010415022,371010415022,15000US371010415022,37101,3366,2291,0.7626262626,0.7777777778,0.2448712353,0.0152979066,0.1250742721,0.0553972776,58278
371010415023,371010415023,15000US371010415023,37101,2457,1489,0.676027676,0.7575057737,0.444593687,0.0230946882,0.1916971917,0.1953818828,55945
371010415031,371010415031,15000US371010415031,37101,3295,2166,0.9253414264,0.9309338521,0.351800554,0.0243190661,0.0758725341,0.0072807851,74052
371010415032,371010415032,15000US371010415032,37101,2264,1620,0.7292402827,0.776504298,0.6524691358,0.0386819484,0.292844523,0.2504448399,37589
371010415033,371010415033,15000US371010415033,37101,2843,1753,0.7432289835,0.8224513173,0.5733029093,0.0355097365,0.1561730566,0.0966484801,43877
371039201001,371039201001,15000US371039201001,37103,2081,1589,0.6290245074,0.6717647059,0.4285714286,0.0317647059,0.0904692791,0.065228299,36105
371039201002,371039201002,15000US371039201002,37103,1694,1235,0.4752066116,0.4966078697,0.4542510121,0.1221166893,0.1789976134,0.0160295931,32917
371039202001,371039202001,15000US371039202001,37103,1722,1253,0.4430894309,0.4655647383,0.5075818037,0.0578512397,0.1819248826,0.0818181818,26985
371039202002,371039202002,15000US371039202002,37103,1193,798,0.7158424141,0.7181818182,0.3270676692,0.0386363636,0.1237373737,0.035621199,43333
371039203001,371039203001,15000US371039203001,37103,1306,964,0.6125574273,0.5949612403,0.4574688797,0.0581395349,0.1669218989,0,32734
371039203002,371039203002,15000US371039203002,37103,749,575,0.9412550067,0.9477351916,0.5669565217,0,0.1814404432,0,49861
371039203003,371039203003,15000US371039203003,37103,1329,1039,0.7893152746,0.7794871795,0.6323387873,0.1196581197,0.2465960666,0.1188040913,33906
371050301011,371050301011,15000US371050301011,37105,1000,644,0.644,0.6624365482,0.3602484472,0.114213198,0.0849539406,0.0936794582,55641
371050301012,371050301012,15000US371050301012,37105,1468,975,0.6737057221,0.6692307692,0.4348717949,0.0634615385,0.2595367847,0.1502445842,39286
371050301013,371050301013,15000US371050301013,37105,1710,1158,0.681871345,0.7027027027,0.2918825561,0.1105651106,0.1241548863,0.1408621736,36923
371050301021,371050301021,15000US371050301021,37105,1647,1197,0.8573163327,0.879403794,0.0267335004,0,0.0412871888,0.0367088608,82917
371050301022,371050301022,15000US371050301022,37105,1920,1359,0.8046875,0.8571428571,0.1839587932,0,0.0890518596,0.1144114411,55885
371050301023,371050301023,15000US371050301023,37105,2457,1652,0.7073667074,0.7494033413,0.2191283293,0.0417661098,0.1034482759,0.1999121265,71481
371050302001,371050302001,15000US371050302001,37105,1049,584,0.3565300286,0.5324675325,0.6746575342,0.1298701299,0.2535748332,0.2595959596,27386
371050302002,371050302002,15000US371050302002,37105,1810,869,0.1215469613,0.1428571429,0.7882623705,0.2160278746,0.2217898833,0.6323713927,14216
371050302003,371050302003,15000US371050302003,37105,1212,830,0.1724422442,0.2033426184,0.813253012,0.1281337047,0.4133663366,0.5777202073,24716
371050303001,371050303001,15000US371050303001,37105,1581,940,0.1435800127,0.175862069,0.5819148936,0.3310344828,0.1974983542,0.110403397,21726
371050303002,371050303002,15000US371050303002,37105,1709,1145,0.2188414277,0.1582150101,0.6786026201,0.215010142,0.2105684548,0.211514393,16856
371050304011,371050304011,15000US371050304011,37105,1845,1044,0.3582655827,0.3956043956,0.6436781609,0.0146520147,0.1317073171,0.2135572885,29122
371050304012,371050304012,15000US371050304012,37105,1025,715,0.3180487805,0.4097560976,0.6685314685,0.0536585366,0.2468292683,0.2624481328,28952
371050304013,371050304013,15000US371050304013,37105,701,488,0.0513552068,0.0384615385,0.625,0.0961538462,0.2667617689,0.3580645161,
371050304021,371050304021,15000US371050304021,37105,2426,1252,0.4402308326,0.5184210526,0.5295527157,0.1342105263,0.0923330585,0.3031809145,28636
371050304022,371050304022,15000US371050304022,37105,1536,1022,0.1920572917,0.2194029851,0.7847358121,0.2343283582,0.1941875826,0.569986541,28485
371050304023,371050304023,15000US371050304023,37105,856,672,0.1378504673,0.2680412371,0.5907738095,0.0378006873,0.203271028,0.5,60296
371050304024,371050304024,15000US371050304024,37105,2226,1452,0.5143755615,0.6024539877,0.4834710744,0.0355828221,0.2340521114,0.1746641075,31599
371050305011,371050305011,15000US371050305011,37105,647,512,0.4806800618,0.3852140078,0.689453125,0,0.0989583333,0.2380165289,43194
371050305012,371050305012,15000US371050305012,37105,2418,2043,0.8453267163,0.9102079395,0.2001957905,0,0.0827970828,0.0303163445,71713
371050305013,371050305013,15000US371050305013,37105,822,683,0.7530413625,0.7512077295,0.121522694,0.0483091787,0,0.1365914787,64167
371050305021,371050305021,15000US371050305021,37105,1142,792,0.4877408056,0.6403061224,0.6287878788,0.0102040816,0.2609841828,0.346728972,41543
371050305022,371050305022,15000US371050305022,37105,1207,840,0.536039768,0.6387434555,0.6202380952,0.0680628272,0.3371996686,0.3459552496,35855
371050305031,371050305031,15000US371050305031,37105,1374,1075,0.9352256186,0.9278688525,0.4939534884,0.0540983607,0.1382823872,0.0405819296,60431
371050305032,371050305032,15000US371050305032,37105,1279,891,0.7380766224,0.8081632653,0.5622895623,0.0836734694,0.1540265833,0.0514950166,47845
371050305033,371050305033,15000US371050305033,37105,2473,1355,0.4832187626,0.6670822943,0.4140221402,0.0498753117,0.2066316215,0.1502347418,37423
371050305034,371050305034,15000US371050305034,37105,1657,1075,0.5328907664,0.6983606557,0.4753488372,0.0426229508,0.1949305975,0.2930019621,37619
371050306011,371050306011,15000US371050306011,37105,1966,1378,0.8880976602,0.8913963329,0.2416545718,0.0098730606,0.087244898,0,77236
371050306012,371050306012,15000US371050306012,37105,1372,939,0.778425656,0.8520971302,0.2481363152,0,0.0991857883,0.0222882615,74028
371050306021,371050306021,15000US371050306021,37105,1642,1108,0.7673568819,0.8178368121,0.4368231047,0.0170777989,0.1802679659,0.0897771953,57604
371050306022,371050306022,15000US371050306022,37105,1684,1250,0.7357482185,0.8196457327,0.552,0.0466988728,0.1436298077,0.0376670717,63644
371050306023,371050306023,15000US371050306023,37105,1854,1230,0.7820927724,0.8956661316,0.3178861789,0.0593900482,0.1186717474,0.1129398411,69511
